new_name	old_name	kind	subsystem
rf24_ro_2fcd0	ro_2fcd0	global	rf24
rf24_ro_2fd38	ro_2fd38	global	rf24
rf24_ro_2fd60	ro_2fd60	global	rf24
rf24_ro_2fd94	ro_2fd94	global	rf24
rf24_ro_2fd98	ro_2fd98	global	rf24
rf24_ro_2fd9c	ro_2fd9c	global	rf24
rf24_ro_2fda0	ro_2fda0	global	rf24
rf24_ro_2fda4	ro_2fda4	global	rf24
rf24_ro_2fda8	ro_2fda8	global	rf24
rf24_ro_2fdb8	ro_2fdb8	global	rf24
rf24_ro_2fdbc	ro_2fdbc	global	rf24
rf24_ro_30130	ro_30130	global	rf24
rf24_ro_30148	ro_30148	global	rf24
rf24_ro_3014c	ro_3014c	global	rf24
rf24_ro_30150	ro_30150	global	rf24
rf24_ro_30158	ro_30158	global	rf24
rf24_ro_3015c	ro_3015c	global	rf24
rf24_ro_30180	ro_30180	global	rf24
rf24_ro_30184	ro_30184	global	rf24
rf24_ro_301bc	ro_301bc	global	rf24
rf24_ro_301c0	ro_301c0	global	rf24
rf24_ro_301c4	ro_301c4	global	rf24
rf24_ro_301c8	ro_301c8	global	rf24
rf24_ro_301cc	ro_301cc	global	rf24
rf24_ro_301d0	ro_301d0	global	rf24
rf24_ro_301d4	ro_301d4	global	rf24
rf24_ro_3460c	ro_3460c	global	rf24
rf24_ro_34610	ro_34610	global	rf24
rf24_ro_34614	ro_34614	global	rf24
rf24_ro_3462c	ro_3462c	global	rf24
rf24_ro_34630	ro_34630	global	rf24
rf24_ro_34634	ro_34634	global	rf24
rf24_ro_350cc	ro_350cc	global	rf24
rf24_ro_350d0	ro_350d0	global	rf24
rf24_ro_350ec	ro_350ec	global	rf24
rf24_ro_35108	ro_35108	global	rf24
rf24_ro_3512c	ro_3512c	global	rf24
rf24_ro_35148	ro_35148	global	rf24
rf24_ro_35150	ro_35150	global	rf24
rf24_ro_35154	ro_35154	global	rf24
rf24_ro_35e48	ro_35e48	global	rf24
rf24_ro_35e4c	ro_35e4c	global	rf24
rf24_ro_35e50	ro_35e50	global	rf24
rf24_ro_35e58	ro_35e58	global	rf24
rf24_ro_35e5c	ro_35e5c	global	rf24
rf24_ro_35e60	ro_35e60	global	rf24
rf24_ro_35e64	ro_35e64	global	rf24
rf24_ro_35e68	ro_35e68	global	rf24
rf24_ro_35e6c	ro_35e6c	global	rf24
rf24_ro_35e70	ro_35e70	global	rf24
rf24_ro_35e74	ro_35e74	global	rf24
rf24_ro_35e88	ro_35e88	global	rf24
rf24_ro_36da0	ro_36da0	global	rf24
rf24_ro_36da4	ro_36da4	global	rf24
rf24_ro_36dac	ro_36dac	global	rf24
rf24_ro_3bd1c	ro_3bd1c	global	rf24
rf24_ro_3c16c	ro_3c16c	global	rf24
rf24_ro_3c170	ro_3c170	global	rf24
rf24_ro_3dcd0	ro_3dcd0	global	rf24
rf24_ro_3e1c4	ro_3e1c4	global	rf24
rf24_ro_3e1c8	ro_3e1c8	global	rf24
rf24_ro_4409a	ro_4409a	global	rf24
rf24_ro_44127	ro_44127	global	rf24
rf24_ro_44128	ro_44128	global	rf24
rf24_ro_44129	ro_44129	global	rf24
rf24_ro_4412a	ro_4412a	global	rf24
rf24_ro_4423f	ro_4423f	global	rf24
rf24_ro_44240	ro_44240	global	rf24
rf24_ro_44241	ro_44241	global	rf24
rf24_ro_44242	ro_44242	global	rf24
rf24_ro_44269	ro_44269	global	rf24
rf24_ro_4426a	ro_4426a	global	rf24
rf24_ro_4426b	ro_4426b	global	rf24
rf24_ro_4426c	ro_4426c	global	rf24
rf24_ro_44293	ro_44293	global	rf24
rf24_ro_44294	ro_44294	global	rf24
rf24_ro_44295	ro_44295	global	rf24
rf24_ro_44296	ro_44296	global	rf24
rf24_ro_442bd	ro_442bd	global	rf24
rf24_ro_442be	ro_442be	global	rf24
rf24_ro_442bf	ro_442bf	global	rf24
rf24_ro_442c0	ro_442c0	global	rf24
rf24_ro_442e5	ro_442e5	global	rf24
rf24_ro_442e6	ro_442e6	global	rf24
rf24_ro_442e7	ro_442e7	global	rf24
rf24_ro_442e8	ro_442e8	global	rf24
rf24_ro_461a4	ro_461a4	global	rf24
rf24_sub_28aa0	FUN_00028aa0	function	rf24
rf24_sub_29ab0	FUN_00029ab0	function	rf24
rf24_sub_29ed8	FUN_00029ed8	function	rf24
rf24_sub_29ef2	FUN_00029ef2	function	rf24
rf24_sub_2f92a	FUN_0002f92a	function	rf24
rf24_sub_2fa6c	FUN_0002fa6c	function	rf24
rf24_sub_2fc1e	FUN_0002fc1e	function	rf24
rf24_sub_3143c	FUN_0003143c	function	rf24
rf24_sub_31784	FUN_00031784	function	rf24
rf24_sub_326b0	FUN_000326b0	function	rf24
rf24_sub_32886	FUN_00032886	function	rf24
rf24_sub_33d00	FUN_00033d00	function	rf24
rf24_sub_33e24	FUN_00033e24	function	rf24
rf24_sub_342b4	FUN_000342b4	function	rf24
rf24_sub_34352	FUN_00034352	function	rf24
rf24_sub_34408	FUN_00034408	function	rf24
rf24_sub_34490	FUN_00034490	function	rf24
rf24_sub_344b0	FUN_000344b0	function	rf24
rf24_sub_344d8	FUN_000344d8	function	rf24
rf24_sub_344f0	FUN_000344f0	function	rf24
rf24_sub_34508	FUN_00034508	function	rf24
rf24_sub_34538	FUN_00034538	function	rf24
rf24_sub_345a4	FUN_000345a4	function	rf24
rf24_sub_36c8e	FUN_00036c8e	function	rf24
rf24_sub_36cd2	FUN_00036cd2	function	rf24
rf24_sub_36d3a	FUN_00036d3a	function	rf24
rf24_sub_36fb8	FUN_00036fb8	function	rf24
rf24_sub_36fce	FUN_00036fce	function	rf24
rf24_sub_375fe	FUN_000375fe	function	rf24
rf24_sub_3aa1a	FUN_0003aa1a	function	rf24
rf24_sub_3ae7c	FUN_0003ae7c	function	rf24
rf24_sub_3b130	FUN_0003b130	function	rf24
rf24_sub_3b1de	FUN_0003b1de	function	rf24
rf24_sub_3ba88	FUN_0003ba88	function	rf24
rf24_sub_3c0a8	FUN_0003c0a8	function	rf24
rf24_sub_3c150	FUN_0003c150	function	rf24
rf24_sub_3dc7e	FUN_0003dc7e	function	rf24
rf24_sub_3dd72	FUN_0003dd72	function	rf24
rf24_sub_3e04e	FUN_0003e04e	function	rf24
rf24_sub_3e1ec	FUN_0003e1ec	function	rf24
rom_ro_1000	romdata_1000	global	shared
rom_ro_10000	romdata_10000	global	shared
rom_ro_100001	romdata_100001	global	usb
rom_ro_10020	romdata_10020	global	power
rom_ro_1200	romdata_1200	global	ble
rom_ro_136f	romdata_136f	global	ble
rom_ro_15180	romdata_15180	global	misc
rom_ro_1770	romdata_1770	global	usb
rom_ro_1800c	romdata_1800c	global	ble
rom_ro_1804c	romdata_1804c	global	ble
rom_ro_180a	romdata_180a	global	ble
rom_ro_180f	romdata_180f	global	ble
rom_ro_1812	romdata_1812	global	ble
rom_ro_1a00	romdata_1a00	global	ble
rom_ro_1c200	romdata_1c200	global	ble
rom_ro_1f400	romdata_1f400	global	usb
rom_ro_1f45	romdata_1f45	global	led
rom_ro_1ff8	romdata_1ff8	global	usb
rom_ro_2000	romdata_2000	global	shared
rom_ro_20000	romdata_20000	global	ble
rom_ro_2020	romdata_2020	global	ble
rom_ro_2136f	romdata_2136f	global	ble
rom_ro_2400	romdata_2400	global	ble
rom_ro_2401	romdata_2401	global	ota
rom_ro_2402	romdata_2402	global	shared
rom_ro_2403	romdata_2403	global	shared
rom_ro_2600	romdata_2600	global	usb
rom_ro_2601	romdata_2601	global	misc
rom_ro_2602	romdata_2602	global	usb
rom_ro_2603	romdata_2603	global	usb
rom_ro_2604	romdata_2604	global	ble
rom_ro_2605	romdata_2605	global	ble
rom_ro_2608	romdata_2608	global	ble
rom_ro_26f0	romdata_26f0	global	boot
rom_ro_400	romdata_400	global	flash
rom_ro_4010	romdata_4010	global	ble
rom_ro_404	romdata_404	global	ble
rom_ro_406	romdata_406	global	shared
rom_ro_408	romdata_408	global	usb
rom_ro_433	romdata_433	global	input
rom_ro_438	romdata_438	global	ble
rom_ro_45ec	romdata_45ec	global	usb
rom_ro_465	romdata_465	global	led
rom_ro_4650	romdata_4650	global	ble
rom_ro_4704	romdata_4704	global	led
rom_ro_4707	romdata_4707	global	ble
rom_ro_4900	romdata_4900	global	ble
rom_ro_4ab5	romdata_4ab5	global	power
rom_ro_4b00	romdata_4b00	global	ble
rom_ro_4b01	romdata_4b01	global	ota
rom_ro_4b03	romdata_4b03	global	ble
rom_ro_4b05	romdata_4b05	global	ble
rom_ro_4b06	romdata_4b06	global	ble
rom_ro_4e2	romdata_4e2	global	led
rom_ro_5006	romdata_5006	global	ota
rom_ro_55f	romdata_55f	global	led
rom_ro_5dc	romdata_5dc	global	shared
rom_ro_6	romdata_6	global	usb
rom_ro_606	romdata_606	global	ble
rom_ro_6666	romdata_6666	global	shared
rom_ro_700	romdata_700	global	ble
rom_ro_755	romdata_755	global	ble
rom_ro_7777	romdata_7777	global	ble
rom_ro_7d0	romdata_7d0	global	shared
rom_ro_7d1	romdata_7d1	global	misc
rom_ro_7fff	romdata_7fff	global	shared
rom_ro_800	romdata_800	global	shared
rom_ro_8000	romdata_8000	global	rf24
rom_ro_88c	romdata_88c	global	flash
rom_ro_9c4	romdata_9c4	global	led
rom_ro_a00	romdata_a00	global	ble
rom_ro_c0a	romdata_c0a	global	ota
rom_ro_c0c	romdata_c0c	global	ble
rom_ro_c0f	romdata_c0f	global	shared
rom_ro_c10	romdata_c10	global	ota
rom_ro_c14	romdata_c14	global	ble
rom_ro_c16	romdata_c16	global	ble
rom_ro_c18	romdata_c18	global	ble
rom_ro_c19	romdata_c19	global	ota
rom_ro_d02	romdata_d02	global	ble
rom_ro_d1b	romdata_d1b	global	shared
rom_ro_d940	romdata_d940	global	usb
rom_ro_da0	romdata_da0	global	ble
rom_ro_da1	romdata_da1	global	usb
rom_ro_da2	romdata_da2	global	ble
rom_ro_da3	romdata_da3	global	ble
rom_ro_da6	romdata_da6	global	shared
rom_ro_e00	romdata_e00	global	ble
rom_ro_e04	romdata_e04	global	ble
rom_ro_e0e	romdata_e0e	global	ble
rom_ro_e10	romdata_e10	global	misc
rom_ro_e1a	romdata_e1a	global	ble
rom_ro_f02	romdata_f02	global	shared
rom_ro_f03	romdata_f03	global	ble
rom_ro_f05	romdata_f05	global	shared
rom_ro_f07	romdata_f07	global	shared
rom_ro_f08	romdata_f08	global	shared
rom_ro_f09	romdata_f09	global	shared
rom_ro_f0b	romdata_f0b	global	shared
rom_ro_f0c	romdata_f0c	global	shared
rom_ro_f0d	romdata_f0d	global	ble
rom_ro_f0e	romdata_f0e	global	shared
rom_ro_f0f	romdata_f0f	global	shared
rom_ro_f708	romdata_f708	global	flash
rom_ro_fb04	romdata_fb04	global	flash
rom_ro_fe01	romdata_fe01	global	flash
rom_ro_ff00	romdata_ff00	global	flash
rom_ro_fff	romdata_fff	global	misc
shared_g_4006d8	var_4006d8	global	shared
shared_g_40070c	var_40070c	global	shared
shared_g_400716	var_400716	global	shared
shared_g_400a00	var_400a00	global	shared
shared_g_400a01	var_400a01	global	shared
shared_g_400a02	var_400a02	global	shared
shared_g_400a03	var_400a03	global	shared
shared_g_400a04	var_400a04	global	shared
shared_g_400a05	var_400a05	global	shared
shared_g_400a06	var_400a06	global	shared
shared_g_400a08	var_400a08	global	shared
shared_g_400a09	var_400a09	global	shared
shared_g_400a0a	var_400a0a	global	shared
shared_g_400a0c	var_400a0c	global	shared
shared_g_400a10	var_400a10	global	shared
shared_g_400a12	var_400a12	global	shared
shared_g_400a13	var_400a13	global	shared
shared_g_400a19	var_400a19	global	shared
shared_g_400a1a	var_400a1a	global	shared
shared_g_400a1d	var_400a1d	global	shared
shared_g_400a2c	var_400a2c	global	shared
shared_g_400a2d	var_400a2d	global	shared
shared_g_400a2e	var_400a2e	global	shared
shared_g_400a2f	var_400a2f	global	shared
shared_g_400a30	var_400a30	global	shared
shared_g_400a31	var_400a31	global	shared
shared_g_400a32	var_400a32	global	shared
shared_g_400a36	var_400a36	global	shared
shared_g_400a40	var_400a40	global	shared
shared_g_400a44	var_400a44	global	shared
shared_g_400a52	var_400a52	global	shared
shared_g_400a56	var_400a56	global	shared
shared_g_400a5b	var_400a5b	global	shared
shared_g_400a5c	var_400a5c	global	shared
shared_g_400a61	var_400a61	global	shared
shared_g_400a71	var_400a71	global	shared
shared_g_400a73	var_400a73	global	shared
shared_g_400a74	var_400a74	global	shared
shared_g_400a75	var_400a75	global	shared
shared_g_400a76	var_400a76	global	shared
shared_g_400a77	var_400a77	global	shared
shared_g_400a79	var_400a79	global	shared
shared_g_400a7b	var_400a7b	global	shared
shared_g_400a7c	var_400a7c	global	shared
shared_g_400a7e	var_400a7e	global	shared
shared_g_400a7f	var_400a7f	global	shared
shared_g_400a80	var_400a80	global	shared
shared_g_400a81	var_400a81	global	shared
shared_g_400a82	var_400a82	global	shared
shared_g_400a83	var_400a83	global	shared
shared_g_400a84	var_400a84	global	shared
shared_g_400a89	var_400a89	global	shared
shared_g_400a8b	var_400a8b	global	shared
shared_g_400a8c	var_400a8c	global	shared
shared_g_400a91	var_400a91	global	shared
shared_g_400a94	var_400a94	global	shared
shared_g_400a95	var_400a95	global	shared
shared_g_400a96	var_400a96	global	shared
shared_g_400a97	var_400a97	global	shared
shared_g_400a99	var_400a99	global	shared
shared_g_400a9a	var_400a9a	global	shared
shared_g_400a9b	var_400a9b	global	shared
shared_g_400a9c	var_400a9c	global	shared
shared_g_400a9d	var_400a9d	global	shared
shared_g_400a9e	var_400a9e	global	shared
shared_g_400aa1	var_400aa1	global	shared
shared_g_400aa4	var_400aa4	global	shared
shared_g_400aaa	var_400aaa	global	shared
shared_g_400aab	var_400aab	global	shared
shared_g_400aad	var_400aad	global	shared
shared_g_400aaf	var_400aaf	global	shared
shared_g_400ab0	var_400ab0	global	shared
shared_g_400ab2	var_400ab2	global	shared
shared_g_400ab3	var_400ab3	global	shared
shared_g_400ab4	var_400ab4	global	shared
shared_g_400ab5	var_400ab5	global	shared
shared_g_400ab6	var_400ab6	global	shared
shared_g_400ab7	var_400ab7	global	shared
shared_g_400ab8	var_400ab8	global	shared
shared_g_400ab9	var_400ab9	global	shared
shared_g_400aba	var_400aba	global	shared
shared_g_400abc	var_400abc	global	shared
shared_g_400ac2	var_400ac2	global	shared
shared_g_400ac6	var_400ac6	global	shared
shared_g_400ac7	var_400ac7	global	shared
shared_g_400ac8	var_400ac8	global	shared
shared_g_400aca	var_400aca	global	shared
shared_g_400acb	var_400acb	global	shared
shared_g_400ad2	var_400ad2	global	shared
shared_g_400ad3	var_400ad3	global	shared
shared_g_400ad5	var_400ad5	global	shared
shared_g_400ad6	var_400ad6	global	shared
shared_g_400ad7	var_400ad7	global	shared
shared_g_400ad8	var_400ad8	global	shared
shared_g_400adc	var_400adc	global	shared
shared_g_400ae0	var_400ae0	global	shared
shared_g_400ae4	var_400ae4	global	shared
shared_g_400ae8	var_400ae8	global	shared
shared_g_400ae9	var_400ae9	global	shared
shared_g_400aea	var_400aea	global	shared
shared_g_400aeb	var_400aeb	global	shared
shared_g_400aec	var_400aec	global	shared
shared_g_400aed	var_400aed	global	shared
shared_g_400aee	var_400aee	global	shared
shared_g_400af0	var_400af0	global	shared
shared_g_400af1	var_400af1	global	shared
shared_g_400af5	var_400af5	global	shared
shared_g_400af7	var_400af7	global	shared
shared_g_400af8	var_400af8	global	shared
shared_g_400afa	var_400afa	global	shared
shared_g_400afb	var_400afb	global	shared
shared_g_400afd	var_400afd	global	shared
shared_g_400afe	var_400afe	global	shared
shared_g_400aff	var_400aff	global	shared
shared_g_400b00	var_400b00	global	shared
shared_g_400b04	var_400b04	global	shared
shared_g_400b05	var_400b05	global	shared
shared_g_400b06	var_400b06	global	shared
shared_g_400b07	var_400b07	global	shared
shared_g_400b08	var_400b08	global	shared
shared_g_400b0a	var_400b0a	global	shared
shared_g_400b0b	var_400b0b	global	shared
shared_g_400b0d	var_400b0d	global	shared
shared_g_400b0e	var_400b0e	global	shared
shared_g_400b0f	var_400b0f	global	shared
shared_g_400b10	var_400b10	global	shared
shared_g_400b13	var_400b13	global	shared
shared_g_400b15	var_400b15	global	shared
shared_g_400b16	var_400b16	global	shared
shared_g_400b18	var_400b18	global	shared
shared_g_400b1c	var_400b1c	global	shared
shared_g_400b1d	var_400b1d	global	shared
shared_g_400b1e	var_400b1e	global	shared
shared_g_400b1f	var_400b1f	global	shared
shared_g_400b20	var_400b20	global	shared
shared_g_400b21	var_400b21	global	shared
shared_g_400b23	var_400b23	global	shared
shared_g_400b26	var_400b26	global	shared
shared_g_400b28	var_400b28	global	shared
shared_g_400b2a	var_400b2a	global	shared
shared_g_400b2c	var_400b2c	global	shared
shared_g_400b2d	var_400b2d	global	shared
shared_g_400b39	var_400b39	global	shared
shared_g_400b3a	var_400b3a	global	shared
shared_g_400b3b	var_400b3b	global	shared
shared_g_400b3c	var_400b3c	global	shared
shared_g_400b42	var_400b42	global	shared
shared_g_400b43	var_400b43	global	shared
shared_g_400b47	var_400b47	global	shared
shared_g_400b48	var_400b48	global	shared
shared_g_400b49	var_400b49	global	shared
shared_g_400b4a	var_400b4a	global	shared
shared_g_400b4b	var_400b4b	global	shared
shared_g_400b50	var_400b50	global	shared
shared_g_400b54	var_400b54	global	shared
shared_g_400b57	var_400b57	global	shared
shared_g_400b59	var_400b59	global	shared
shared_g_400b5a	var_400b5a	global	shared
shared_g_400b5c	var_400b5c	global	shared
shared_g_400b5e	var_400b5e	global	shared
shared_g_400b5f	var_400b5f	global	shared
shared_g_400b60	var_400b60	global	shared
shared_g_400b61	var_400b61	global	shared
shared_g_400b62	var_400b62	global	shared
shared_g_400b63	var_400b63	global	shared
shared_g_400b66	var_400b66	global	shared
shared_g_400b68	var_400b68	global	shared
shared_g_400b69	var_400b69	global	shared
shared_g_400b6a	var_400b6a	global	shared
shared_g_400b6c	var_400b6c	global	shared
shared_g_400b6e	var_400b6e	global	shared
shared_g_400b70	var_400b70	global	shared
shared_g_400b71	var_400b71	global	shared
shared_g_400b73	var_400b73	global	shared
shared_g_400b74	var_400b74	global	shared
shared_g_400b75	var_400b75	global	shared
shared_g_400b7a	var_400b7a	global	shared
shared_g_400b7c	var_400b7c	global	shared
shared_g_400b7e	var_400b7e	global	shared
shared_g_400b80	var_400b80	global	shared
shared_g_400b82	var_400b82	global	shared
shared_g_400b84	var_400b84	global	shared
shared_g_400b86	var_400b86	global	shared
shared_g_400b88	var_400b88	global	shared
shared_g_400b8a	var_400b8a	global	shared
shared_g_400b8b	var_400b8b	global	shared
shared_g_400b8c	var_400b8c	global	shared
shared_g_400b93	var_400b93	global	shared
shared_g_400b94	var_400b94	global	shared
shared_g_400b95	var_400b95	global	shared
shared_g_400b96	var_400b96	global	shared
shared_g_400b98	var_400b98	global	shared
shared_g_400b9c	var_400b9c	global	shared
shared_g_400b9d	var_400b9d	global	shared
shared_g_400b9e	var_400b9e	global	shared
shared_g_400b9f	var_400b9f	global	shared
shared_g_400ba0	var_400ba0	global	shared
shared_g_400ba4	var_400ba4	global	shared
shared_g_400ba5	var_400ba5	global	shared
shared_g_400bdc	var_400bdc	global	shared
shared_g_400be0	var_400be0	global	shared
shared_g_400be4	var_400be4	global	shared
shared_g_400c05	var_400c05	global	shared
shared_g_400c16	var_400c16	global	shared
shared_g_400c17	var_400c17	global	shared
shared_g_400c1d	var_400c1d	global	shared
shared_g_400c28	var_400c28	global	shared
shared_g_400c45	var_400c45	global	shared
shared_g_400c47	var_400c47	global	shared
shared_g_400c48	var_400c48	global	shared
shared_g_400c50	var_400c50	global	shared
shared_g_400c58	var_400c58	global	shared
shared_g_400cb4	var_400cb4	global	shared
shared_g_400cb8	var_400cb8	global	shared
shared_g_400cbc	var_400cbc	global	shared
shared_g_400cc0	var_400cc0	global	shared
shared_g_400cc4	var_400cc4	global	shared
shared_g_400cc8	var_400cc8	global	shared
shared_g_400ccc	var_400ccc	global	shared
shared_g_400cd0	var_400cd0	global	shared
shared_g_400cd4	var_400cd4	global	shared
shared_g_400ce0	var_400ce0	global	shared
shared_g_400cec	var_400cec	global	shared
shared_g_400cf4	var_400cf4	global	shared
shared_g_400cfc	var_400cfc	global	shared
shared_g_400d00	var_400d00	global	shared
shared_g_400d08	var_400d08	global	shared
shared_g_400d0c	var_400d0c	global	shared
shared_g_400d1c	var_400d1c	global	shared
shared_g_400d28	var_400d28	global	shared
shared_g_400d2c	var_400d2c	global	shared
shared_g_400d39	var_400d39	global	shared
shared_g_400d3b	var_400d3b	global	shared
shared_g_400d3f	var_400d3f	global	shared
shared_g_400d40	var_400d40	global	shared
shared_g_400d64	var_400d64	global	shared
shared_g_400d7c	var_400d7c	global	shared
shared_g_400dbc	var_400dbc	global	shared
shared_g_400dc8	var_400dc8	global	shared
shared_g_400ee3	var_400ee3	global	shared
shared_g_400ee4	var_400ee4	global	shared
shared_g_400ee5	var_400ee5	global	shared
shared_g_400ee6	var_400ee6	global	shared
shared_g_400f5b	var_400f5b	global	shared
shared_g_400f5c	var_400f5c	global	shared
shared_g_400f68	var_400f68	global	shared
shared_g_400f69	var_400f69	global	shared
shared_g_400f6a	var_400f6a	global	shared
shared_g_400f6b	var_400f6b	global	shared
shared_g_400f6c	var_400f6c	global	shared
shared_g_400f71	var_400f71	global	shared
shared_g_401008	var_401008	global	shared
shared_g_40100c	var_40100c	global	shared
shared_g_40100e	var_40100e	global	shared
shared_g_401010	var_401010	global	shared
shared_g_401011	var_401011	global	shared
shared_g_401012	var_401012	global	shared
shared_g_401016	var_401016	global	shared
shared_g_401018	var_401018	global	shared
shared_g_40101c	var_40101c	global	shared
shared_g_401024	var_401024	global	shared
shared_g_40102d	var_40102d	global	shared
shared_g_40104b	var_40104b	global	shared
shared_g_40104c	var_40104c	global	shared
shared_g_401050	var_401050	global	shared
shared_g_401054	var_401054	global	shared
shared_g_40108c	var_40108c	global	shared
shared_g_4010a6	var_4010a6	global	shared
shared_g_4010a7	var_4010a7	global	shared
shared_g_40110c	var_40110c	global	shared
shared_g_401128	var_401128	global	shared
shared_g_401138	var_401138	global	shared
shared_g_4012dc	var_4012dc	global	shared
shared_g_4012e0	var_4012e0	global	shared
shared_g_4012e8	var_4012e8	global	shared
shared_g_4012ec	var_4012ec	global	shared
shared_g_4012f4	var_4012f4	global	shared
shared_g_401344	var_401344	global	shared
shared_g_401345	var_401345	global	shared
shared_g_401348	var_401348	global	shared
shared_g_40134c	var_40134c	global	shared
shared_g_401410	var_401410	global	shared
shared_g_401530	var_401530	global	shared
shared_g_401534	var_401534	global	shared
shared_g_401538	var_401538	global	shared
shared_g_40153c	var_40153c	global	shared
shared_g_401544	var_401544	global	shared
shared_g_401548	var_401548	global	shared
shared_g_40154c	var_40154c	global	shared
shared_g_401550	var_401550	global	shared
shared_g_401554	var_401554	global	shared
shared_g_401555	var_401555	global	shared
shared_g_403fb8	var_403fb8	global	shared
shared_g_403fbc	var_403fbc	global	shared
shared_g_403fbe	var_403fbe	global	shared
shared_g_403fd0	var_403fd0	global	shared
shared_g_403fd4	var_403fd4	global	shared
shared_g_403fd6	var_403fd6	global	shared
shared_g_4040b0	var_4040b0	global	shared
shared_g_4040b4	var_4040b4	global	shared
shared_g_4040b8	var_4040b8	global	shared
shared_ro_2977c	ro_2977c	global	shared
shared_ro_297c8	ro_297c8	global	shared
shared_ro_29cdc	ro_29cdc	global	shared
shared_ro_29d70	ro_29d70	global	shared
shared_ro_29d74	ro_29d74	global	shared
shared_ro_29dd4	ro_29dd4	global	shared
shared_ro_29ecc	ro_29ecc	global	shared
shared_ro_2a300	ro_2a300	global	shared
shared_ro_2a388	ro_2a388	global	shared
shared_ro_2a430	ro_2a430	global	shared
shared_ro_2a438	ro_2a438	global	shared
shared_ro_2a7cc	ro_2a7cc	global	shared
shared_ro_2a94c	ro_2a94c	global	shared
shared_ro_2adb4	ro_2adb4	global	shared
shared_ro_2ade4	ro_2ade4	global	shared
shared_ro_2b51c	ro_2b51c	global	shared
shared_ro_2b520	ro_2b520	global	shared
shared_ro_2b524	ro_2b524	global	shared
shared_ro_2b530	ro_2b530	global	shared
shared_ro_2b544	ro_2b544	global	shared
shared_ro_2b54c	ro_2b54c	global	shared
shared_ro_2b554	ro_2b554	global	shared
shared_ro_2b564	ro_2b564	global	shared
shared_ro_2b570	ro_2b570	global	shared
shared_ro_2b588	ro_2b588	global	shared
shared_ro_2b590	ro_2b590	global	shared
shared_ro_2b598	ro_2b598	global	shared
shared_ro_2b59c	ro_2b59c	global	shared
shared_ro_2b638	ro_2b638	global	shared
shared_ro_2b654	ro_2b654	global	shared
shared_ro_2bbf0	ro_2bbf0	global	shared
shared_ro_2be68	ro_2be68	global	shared
shared_ro_2c2d0	ro_2c2d0	global	shared
shared_ro_2c77c	ro_2c77c	global	shared
shared_ro_2c784	ro_2c784	global	shared
shared_ro_2c7d4	ro_2c7d4	global	shared
shared_ro_2cfc4	ro_2cfc4	global	shared
shared_ro_2cfc8	ro_2cfc8	global	shared
shared_ro_2ed1c	ro_2ed1c	global	shared
shared_ro_2ee30	ro_2ee30	global	shared
shared_ro_2fc94	ro_2fc94	global	shared
shared_ro_2fca4	ro_2fca4	global	shared
shared_ro_2fcd4	ro_2fcd4	global	shared
shared_ro_2fcd8	ro_2fcd8	global	shared
shared_ro_2fcdc	ro_2fcdc	global	shared
shared_ro_2fd00	ro_2fd00	global	shared
shared_ro_2fd08	ro_2fd08	global	shared
shared_ro_3012c	ro_3012c	global	shared
shared_ro_30144	ro_30144	global	shared
shared_ro_30154	ro_30154	global	shared
shared_ro_30174	ro_30174	global	shared
shared_ro_30178	ro_30178	global	shared
shared_ro_3017c	ro_3017c	global	shared
shared_ro_301f0	ro_301f0	global	shared
shared_ro_301f8	ro_301f8	global	shared
shared_ro_306a4	ro_306a4	global	shared
shared_ro_3156c	ro_3156c	global	shared
shared_ro_31570	ro_31570	global	shared
shared_ro_31574	ro_31574	global	shared
shared_ro_31578	ro_31578	global	shared
shared_ro_3157c	ro_3157c	global	shared
shared_ro_31580	ro_31580	global	shared
shared_ro_31584	ro_31584	global	shared
shared_ro_315a8	ro_315a8	global	shared
shared_ro_315c0	ro_315c0	global	shared
shared_ro_315c8	ro_315c8	global	shared
shared_ro_315dc	ro_315dc	global	shared
shared_ro_31614	ro_31614	global	shared
shared_ro_31800	ro_31800	global	shared
shared_ro_31c00	ro_31c00	global	shared
shared_ro_31c04	ro_31c04	global	shared
shared_ro_31c0c	ro_31c0c	global	shared
shared_ro_32598	ro_32598	global	shared
shared_ro_329e4	ro_329e4	global	shared
shared_ro_329e8	ro_329e8	global	shared
shared_ro_329ec	ro_329ec	global	shared
shared_ro_329f0	ro_329f0	global	shared
shared_ro_329f4	ro_329f4	global	shared
shared_ro_329f8	ro_329f8	global	shared
shared_ro_32a48	ro_32a48	global	shared
shared_ro_32a50	ro_32a50	global	shared
shared_ro_32a54	ro_32a54	global	shared
shared_ro_32a58	ro_32a58	global	shared
shared_ro_32a5c	ro_32a5c	global	shared
shared_ro_32a60	ro_32a60	global	shared
shared_ro_32a64	ro_32a64	global	shared
shared_ro_32a8c	ro_32a8c	global	shared
shared_ro_32a98	ro_32a98	global	shared
shared_ro_32b04	ro_32b04	global	shared
shared_ro_32d50	ro_32d50	global	shared
shared_ro_32d54	ro_32d54	global	shared
shared_ro_32d58	ro_32d58	global	shared
shared_ro_32d5c	ro_32d5c	global	shared
shared_ro_32d60	ro_32d60	global	shared
shared_ro_32d98	ro_32d98	global	shared
shared_ro_33360	ro_33360	global	shared
shared_ro_33364	ro_33364	global	shared
shared_ro_33368	ro_33368	global	shared
shared_ro_33380	ro_33380	global	shared
shared_ro_33388	ro_33388	global	shared
