addr	name	size	callers	callees	strings
0003bdca	FUN_0003bdca	28	FUN_0003bde6	FUN_0003b904	
0003bde6	FUN_0003bde6	178	FUN_00028c4e	FUN_0003b904;FUN_0003bdca;rom_24F9C	
0003be98	FUN_0003be98	12	FUN_0003b8e0;FUN_0003ba28		
0003beb4	FUN_0003beb4	86	OLED_Init;SLEEP;Success_led_2second_2;enter_BLE_normal_app_mode;exist		
0003bf0a	FUN_0003bf0a	54	SLEEP;app_mutli_link_change;exist;force_ble_sleep_2;set_force_sleep		
0003bf40	FUN_0003bf40	88	FUN_0003c008	FUN_00035800	
0003bfc2	FUN_0003bfc2	70	enter_BLE_normal_app_mode		
0003c008	FUN_0003c008	160	FUN_00028ac0	FUN_000375fe;FUN_00039bcc;FUN_00039c02;FUN_0003aad4;FUN_0003af2c;FUN_0003b47e;FUN_0003b5e6;FUN_0003bf40;FUN_0003c438;FUN_0003c48c;uart2_isr	
0003c0a8	FUN_0003c0a8	50	FUN_00028aa0	FUN_0003c150;FUN_0003dc7e;FUN_0003e1ec	
0003c0e4	FUN_0003c0e4	48	FUN_0003ab30		
0003c114	FUN_0003c114	48	FUN_0003ab60		
0003c150	FUN_0003c150	20	FUN_0003c0a8		
0003c174	FUN_0003c174	82	FUN_00035c9c		
0003c1c6	FUN_0003c1c6	88	FUN_00035c9c		
0003c21e	FUN_0003c21e	104	FUN_00036024;FUN_0003c2c6	rom_24F24	
0003c286	FUN_0003c286	64	FUN_00036024;FUN_000360aa;FUN_0003c2c6;SLEEP;exist		
0003c2c6	FUN_0003c2c6	30	Default_Profile;FUN_00031808;FUN_00035c9c;SLEEP;_saveC_GM_ProfileMax;exist;nvds_Polling_read;nvds_Polling_write	FUN_0003c21e;FUN_0003c286	
0003c2e6	FUN_0003c2e6	82		rom_24F24	
0003c338	FUN_0003c338	100		rom_24F24	
0003c39c	FUN_0003c39c	82		rom_24F24	
0003c438	FUN_0003c438	84	FUN_0003c008		
0003c48c	FUN_0003c48c	84	FUN_0003c008		
0003c51a	FUN_0003c51a	20			
0003c52e	FUN_0003c52e	6	FUN_0002f31c		
0003c534	FUN_0003c534	64		FUN_0003c75a	
0003c574	FUN_0003c574	6	FUN_0002f31c		
0003c57a	FUN_0003c57a	264		FUN_0003c738;rom_24F24	
0003c6a8	FUN_0003c6a8	12	gpio		
0003c6ce	FUN_0003c6ce	106	FUN_0002f31c	rom_1804C;rom_24F24	
0003c738	FUN_0003c738	34	FUN_0003c57a;FUN_0003c75a		
0003c75a	FUN_0003c75a	164	FUN_0003c534	FUN_0003c738;rom_24F24	
0003c818	FUN_0003c818	42	FUN_0003c8b6	FUN_000317c2	
0003c842	FUN_0003c842	16	FUN_0003c896;FUN_0003c90c;FUN_0003c92c;FUN_0003c9be;FUN_0003d24a;FUN_0003d382;FUN_0003d3f4		
0003c852	FUN_0003c852	52	FUN_0003c896;FUN_0003c90c;FUN_0003c92c;FUN_0003c9be;FUN_0003d24a;FUN_0003d382;FUN_0003d3f4		
0003c886	FUN_0003c886	16	FUN_0003c896;FUN_0003c90c;FUN_0003c92c;FUN_0003c9be;FUN_0003d24a;FUN_0003d382;FUN_0003d3f4		
0003c896	FUN_0003c896	32	FUN_0003c8b6;FUN_0003c8dc;FUN_0003c92c;FUN_0003c996;FUN_0003d382;FUN_0003d3f4;FUN_0003d51e;FUN_0003d530;FUN_0003d546;OLED_Clear	FUN_0003c842;FUN_0003c852;FUN_0003c886	
0003c8b6	FUN_0003c8b6	38	BLE_PAIR;OLED_Init;Success_led_2second;enter_BLE_normal_app_mode;set_USB_led_flash;set_bonded_led_flash;set_pairing_led_flash	FUN_0003b54e;FUN_0003c818;FUN_0003c896	
0003c8dc	FUN_0003c8dc	34		FUN_0003c896;rom_25078	
0003c90c	FUN_0003c90c	32	FUN_0003d3f4;FUN_0003d51e;FUN_0003d55c	FUN_0003c842;FUN_0003c852;FUN_0003c886	
0003c92c	FUN_0003c92c	106		FUN_0003c842;FUN_0003c852;FUN_0003c886;FUN_0003c896	
0003c996	FUN_0003c996	40	FUN_0003c9be;FUN_0003d24a;FUN_0003d55c	FUN_0003b54e;FUN_0003c896	
0003c9be	FUN_0003c9be	52	FUN_0003c9f2;FUN_0003cb9a;FUN_0003ce5c;FUN_0003d63a;FUN_0003d7ee;FUN_0003d8da;FUN_0003d96e;FUN_0003da42;FUN_0003db3a	FUN_0003c842;FUN_0003c852;FUN_0003c886;FUN_0003c996	
0003c9f2	FUN_0003c9f2	422	FUN_0003cd24	FUN_0003c9be	
0003cb9a	FUN_0003cb9a	370	FUN_0003cd24	FUN_0003c9be	
0003cd24	FUN_0003cd24	146	FUN_0003cdb6;FUN_0003ce00;FUN_0003ce5c;FUN_0003cf24;FUN_0003d57c;FUN_0003d5dc;FUN_0003db3a;Linking;Pairing	FUN_0003b54e;FUN_0003c9f2;FUN_0003cb9a	
0003cdb6	FUN_0003cdb6	74	FUN_0003cf7c;FUN_0003d2b0;system_mode	FUN_0003cd24	
0003ce00	FUN_0003ce00	82	FLASH_WR_Profile;FUN_0003cf7c;FUN_0003d2b0;f_usb_isConnected	FUN_0003cd24;FUN_000429d4	%d dpi    | %d dpi   | %d dpi  | %d dpi
0003ce52	FUN_0003ce52	10	FUN_00032942;FUN_0003cf7c;FUN_0003d2b0;set_Update_OLED_2		
0003ce5c	FUN_0003ce5c	200	FUN_0003cf7c;FUN_0003d2b0	FUN_0003c9be;FUN_0003cd24;FUN_000429d4	  %d%% |  %d%%
0003cf24	FUN_0003cf24	88	FUN_00031808;FUN_0003cf7c	FUN_0002b18e;FUN_0003cd24	125 Hz  | 133 Hz  | 1000 Hz | 500 Hz  | 250 Hz 
0003cf7c	FUN_0003cf7c	60	BLE_PAIR;Default_Profile;Detect_FULL_IN;FUN_0002b8a2;FUN_0003d2b0;OLED_Init;Success_led_2second;USNDP_status_2;enter_BLE_normal_app_mode;f_usb_isConnected;set_USB_led_flash;set_Update_OLED_2;set_bonded_led_flash;set_pairing_led_flash	FUN_0003cdb6;FUN_0003ce00;FUN_0003ce52;FUN_0003ce5c;FUN_0003cf24;delta_none	
0003cfb8	CHRG	46	FUN_0003d2b0;LightUp_Mode_Led;Success_led_2second_2;f_usb_isConnected		Link OK!  | CHRG      | Pair OK!  | Conn OK! 
0003cfe6	ReLink	38	FUN_0003d2b0;Success_led_2second_2;f_reconnect_24G		ReLink OK | CHRG   
0003d00c	ReLinking	38	FUN_00032942;FUN_0003d2b0;set_Update_OLED_2		ReLinking | CHRG     
0003d032	Pairing	48	FUN_00032942;FUN_0003d2b0;set_Update_OLED_2	FUN_0003cd24	CHRG      | Pairing   | Linking  
0003d062	Charging	32	Detect_FULL_IN;FUN_0003d2b0		BAT FULL | Charging
0003d082	FUN_0003d082	42	FUN_0003d2b0		BAT OVER! | BAT LOW! 
0003d24a	FUN_0003d24a	52	OLED_Clear	FUN_0003c842;FUN_0003c852;FUN_0003c886;FUN_0003c996	
0003d27e	OLED_Clear	50	BLE_PAIR;Default_Profile;FUN_0003d2b0;FUN_0003d508;OLED_Init;Success_led_2second;enter_BLE_normal_app_mode;f_usb_isConnected;set_USB_led_flash;set_bonded_led_flash;set_pairing_led_flash;switch_rf_mode_loop	FUN_0003b54e;FUN_0003c896;FUN_0003d24a;dbg_printf	OLED_Clear---------------

0003d2b0	FUN_0003d2b0	210	SLEEP;f_usb_isConnected	CHRG;Charging;FUN_0003cdb6;FUN_0003ce00;FUN_0003ce52;FUN_0003ce5c;FUN_0003cf7c;FUN_0003d082;OLED_Clear;Pairing;ReLink;ReLinking;delta_none	
0003d382	FUN_0003d382	114		FUN_0003c842;FUN_0003c852;FUN_0003c886;FUN_0003c896	
0003d3f4	FUN_0003d3f4	276		FUN_0003c842;FUN_0003c852;FUN_0003c886;FUN_0003c896;FUN_0003c90c	
0003d508	FUN_0003d508	22	SLEEP;force_ble_sleep_2;set_Update_OLED_2;set_force_sleep	OLED_Clear	
0003d51e	FUN_0003d51e	18		FUN_0003c896;FUN_0003c90c	
0003d530	FUN_0003d530	22		FUN_0003c896	
0003d546	FUN_0003d546	22	SLEEP;force_ble_sleep_2;set_Update_OLED_2;set_force_sleep	FUN_0003c896	
0003d55c	FUN_0003d55c	32		FUN_0003c90c;FUN_0003c996	
0003d57c	FUN_0003d57c	66		FUN_0003cd24	
0003d5be	Linking	30	enter_BLE_normal_app_mode	FUN_0003cd24	Linking  
0003d5dc	FUN_0003d5dc	94		FUN_0003cd24;FUN_000429d4	%d    | DPI        
0003d63a	FUN_0003d63a	268		FUN_0003c9be;rom_24F9C;rom_24FEC	
0003d7ee	FUN_0003d7ee	236		FUN_0003c9be;rom_24F9C;rom_24FEC	
0003d8da	FUN_0003d8da	148	enter_BLE_normal_app_mode;f_usb_isConnected	FUN_0003c9be;rom_24F9C;rom_24FEC	
0003d96e	FUN_0003d96e	212		FUN_0003c9be;rom_24F9C;rom_24FEC	
0003da42	FUN_0003da42	214		FUN_0003c9be;rom_24F9C;rom_24FEC	
0003db3a	FUN_0003db3a	82		FUN_0003c9be;FUN_0003cd24;rom_25078	
0003dc3c	FUN_0003dc3c	66	FUN_0003dfd2;rwip_driver_init	rom_074A0;rom_07806;rom_0C1CA;rom_1169A;rom_1804C;rom_24F8A	
0003dc7e	FUN_0003dc7e	50	FUN_0003c0a8	FUN_0003b130;dbg_printf	%s irq_stat(%x) 
 | err:%x 

0003dcb0	FUN_0003dcb0	18	FUN_0003e304		
0003dcf8	FUN_0003dcf8	8	FUN_0003e304		
0003dd00	FUN_0003dd00	28	FUN_0003e0bc;FUN_0003e1ec	rom_15C40	
0003dd1c	FUN_0003dd1c	30	FUN_0003e0bc;FUN_0003e1ec	rom_06B28	
0003dd3a	FUN_0003dd3a	28	FUN_0003e0bc;FUN_0003e1ec	rom_16216	
0003dd56	FUN_0003dd56	28		rom_06B5A;rom_16D94;rom_24F9C	
0003dd72	FUN_0003dd72	28	FUN_0003e1ec	rom_06B28;rom_1809E	
0003dd8e	FUN_0003dd8e	350	FUN_0003dfd2;rwip_driver_init	FUN_0003e432;rom_06B14;rom_18074	
0003deee	rwip_driver_init	228	TEST_SINGLE_WAVE_2;enter_BLE_normal_app_mode	FUN_00028c48;FUN_00029164;FUN_00029530;FUN_0003a244;FUN_0003dc3c;FUN_0003dd8e;KEY_piaring_cnt;dbg_printf;rom_0626C;rom_0692C;rom_06A88;rom_06BF8;rom_1477C;rom_15C36;rom_15F90;rom_16508;rom_16930;rom_16BCE;rom_16CAC;rom_24F08	h4tl_init-1 ok
 | hci_init ok
 | rwble_hl_init ok
 | rwble_init ok
 | aes_init ok
 | rwip_driver_init ok
 | appm_init ok

0003dfd2	FUN_0003dfd2	108		FUN_0003dc3c;FUN_0003dd8e;rom_0626C;rom_06AB4;rom_1477C;rom_15C36;rom_15F90;rom_16508;rom_16930;rom_16BCE;rom_16CAC;rom_24F08;rom_25024;rom_25038;rom_2504C;rom_2505C	
0003e03e	FUN_0003e03e	16	FUN_00028c4e;FUN_00028c66	rom_06BCE	
0003e04e	FUN_0003e04e	110	FUN_0003e1ec	rom_069C4;rom_18074;rom_24F24	
0003e0bc	FUN_0003e0bc	94	FUN_0003e1ec	FUN_0003dd00;FUN_0003dd1c;FUN_0003dd3a;rom_1804C;rom_1809E	
0003e1ec	FUN_0003e1ec	124	FUN_0003c0a8	FUN_0003dd00;FUN_0003dd1c;FUN_0003dd3a;FUN_0003dd72;FUN_0003e04e;FUN_0003e0bc;rom_1695E;rom_18038;rom_1809E	
0003e268	FUN_0003e268	44	FUN_0003e304	rom_1804C	
0003e294	RC32K	24	FUN_0003e304	FUN_0003a688;dbg_printf	RC32K-Cali.Start

0003e2ac	RC32K_2	88	FUN_0003e304	addPMU_Reg0x5;dbg_printf;rom_1804C	RC32K-Cali.Compl
 | RC32K-Cali.End

0003e304	FUN_0003e304	300	FUN_00028c66	FUN_0003dcb0;FUN_0003dcf8;FUN_0003e268;RC32K;RC32K_2;rom_069DC;rom_06AF0;rom_1804C;rom_18074	
0003e432	FUN_0003e432	16	FUN_0003dd8e	rom_24F24	
0003e498	FUN_0003e498	58	FUN_0003e5f0;FUN_0003e6e2;FUN_0003e732		
0003e4d2	FUN_0003e4d2	24	FUN_0003e516	FUN_000396da	
0003e4ea	FUN_0003e4ea	24		FUN_00039708	
0003e516	FUN_0003e516	60	enter_BLE_normal_app_mode	FUN_0003e4d2;FUN_0003e716;rom_25002	
0003e552	FUN_0003e552	62	FUN_00029988;FUN_00029a04;FUN_0002a0c0;FUN_0002c378;FUN_0002d53c;FUN_00039cfc;app_ble_addr_tabl_init;app_bond_status_initial;app_sec_init;appm_create_advertising;force;force_pair_en;mode_sw;nvds_Polling_read;sys_flag	FUN_0003e6e2	
0003e590	FUN_0003e590	52		FUN_0003e6e2	
0003e5c4	FUN_0003e5c4	44		FUN_0003e6e2	
0003e5f0	FUN_0003e5f0	242	FUN_00029ab0;FUN_00029ed8;FUN_00029ef2;FUN_0002a0aa;FUN_0002b8a2;FUN_0002d53c;FUN_00039d26;app_ble_addr_tabl_init;app_bond_status_initial;force_pair_en;nvds_Polling_write;save;switch_rf_mode_loop	FUN_0003e498;FUN_0003e732;KEY_piaring_cnt;rom_25002	
0003e6e2	FUN_0003e6e2	52	FUN_0003e552;FUN_0003e590;FUN_0003e5c4	FUN_0003e498	
0003e716	FUN_0003e716	28	FUN_0003e516;FUN_0003e732		
0003e732	FUN_0003e732	96	FUN_0003e5f0	FUN_0003e498;FUN_0003e716;rom_24F9C	
0003e7b4	FUN_0003e7b4	30			
0003e7d2	FUN_0003e7d2	46		FUN_0003ee1a;rom_06EF4;rom_06F26	
0003e800	prf_register_atthdl2gatt	84	FUN_00041f62	FUN_0003ee1a;dbg_printf;rom_06EF4;rom_06F26	prf_register_atthdl2gatt,svc->shdl=%x,%x
 | ~~~~~~~~~dest=%x,~~~~~~~~~src=%x,%x

0003e854	FUN_0003e854	52		FUN_0003ee1a;rom_06EF4;rom_06F26	
0003e888	FUN_0003e888	58		FUN_0003ee1a;rom_06EF4;rom_06F26	
0003e8c2	FUN_0003e8c2	64		FUN_0003ee1a;rom_06EF4;rom_06F26;rom_24F9C	
0003e902	FUN_0003e902	86	FUN_0003e958	FUN_0003ee1a;rom_06EF4;rom_06F26;rom_24F9C	
0003e958	FUN_0003e958	30	FUN_000420ee;FUN_00042132	FUN_0003e902	
0003e976	FUN_0003e976	66			
0003e9b8	FUN_0003e9b8	64			
0003e9f8	FUN_0003e9f8	304		rom_1EFCC	
0003eb28	FUN_0003eb28	86		FUN_0003ee1a;FUN_0003ee2a;rom_06EF4;rom_06F26;rom_24F9C	
0003ec18	FUN_0003ec18	82	FUN_0003ec6a	FUN_0003efee;FUN_0003f464;FUN_0003fb64;FUN_0004012e;FUN_00040be8;FUN_00041574;FUN_00041f5e	
0003ec6a	FUN_0003ec6a	116		FUN_0003ec18;dbg_printf;rom_07108;rom_07212	!!!!!!init_type=%x

0003edee	FUN_0003edee	44	FUN_0003f25e;FUN_0003f3b0;FUN_0003f46a;FUN_0003f86c;FUN_0003faaa;FUN_0003fb6a;FUN_0003fbda;FUN_0003fd6e;FUN_0003ff92;FUN_000400c6;FUN_00040134;FUN_00040400;FUN_00040768;FUN_00040f74;FUN_0004169a;FUN_00041798;FUN_00041922;FUN_00041e78;FUN_00042132;FUN_00042430;hogpd_proto_mode_cfm_handler;oadImgIdentifyReq		
0003ee1a	FUN_0003ee1a	16	FUN_0003e7d2;FUN_0003e854;FUN_0003e888;FUN_0003e8c2;FUN_0003e902;FUN_0003eb28;FUN_0003f3cc;FUN_0003f418;FUN_0003fb24;FUN_0003fbda;FUN_000400e2;FUN_00040768;FUN_0004169a;FUN_00041798;FUN_00041f62;oadImgIdentifyReq;prf_register_atthdl2gatt		
0003ee2a	FUN_0003ee2a	16	FUN_0003eb28;FUN_00041798;FUN_00041f62		
0003ee3a	FUN_0003ee3a	52			
0003ee6e	FUN_0003ee6e	52	FUN_0002bf30;FUN_0002bf5c;FUN_0002bf88;FUN_0002c124;FUN_0002c158;FUN_0002ca56;FUN_0002cad2;FUN_0002cafe;FUN_0002f438;FUN_0002f5d4;app_ancsc_delete_call;app_hid_enable_prf;hogpd_ctnl_pt_ind_handler;update		
0003ef20	FUN_0003ef20	40	FUN_0003ef48		
0003ef48	FUN_0003ef48	126		FUN_0003ef20;FUN_0003f25e;rom_06D2C;rom_07180;rom_179A0;rom_1F06A	
0003efc6	FUN_0003efc6	36		rom_06DF6;rom_17A12	
0003efee	FUN_0003efee	6	FUN_0003ec18		
0003eff4	FUN_0003eff4	54			
0003f02a	FUN_0003f02a	60			
0003f066	FUN_0003f066	42			
0003f25e	FUN_0003f25e	26	FUN_0003ef48	FUN_0003edee	
0003f370	FUN_0003f370	28		rom_06DF6	
0003f3b0	FUN_0003f3b0	28	FUN_0003f3cc;FUN_0003f418	FUN_0003edee	
0003f3cc	FUN_0003f3cc	76		FUN_0003ee1a;FUN_0003f3b0;rom_06EF4;rom_06F26;rom_24F9C	
0003f418	FUN_0003f418	76		FUN_0003ee1a;FUN_0003f3b0;rom_06EF4;rom_06F26;rom_24F9C	
0003f464	FUN_0003f464	6	FUN_0003ec18		
0003f46a	FUN_0003f46a	32	gattc_att_info_req_ind_handler_2	FUN_0003edee	
0003f53a	gattc_att_info_req_ind_handler_2	106		FUN_0003f46a;dbg_printf;rom_06EF4;rom_06F26	gattc_att_info_req_ind_handler | %s,conidx:%d

0003f86c	FUN_0003f86c	32		FUN_0003edee	
0003f9a0	FUN_0003f9a0	286		FUN_0003ff92;rom_06DF6;rom_07180;rom_1F06A;rom_1F61C;rom_24F9C	
0003fa7a	FUN_0003fa7a	28		rom_06DF6	
0003faaa	FUN_0003faaa	122	FUN_0003fb24	FUN_0003edee	
0003fb24	FUN_0003fb24	64	FUN_0003fbda	FUN_0003ee1a;FUN_0003faaa;rom_06EF4;rom_06F26	
0003fb64	FUN_0003fb64	6	FUN_0003ec18		
0003fb6a	FUN_0003fb6a	112	FUN_0003fdd4	FUN_0003edee	
0003fbda	FUN_0003fbda	238	FUN_0003fd6e	FUN_0003edee;FUN_0003ee1a;FUN_0003fb24;rom_06DF6;rom_06EF4;rom_06F26;rom_07180	
0003fd3a	FUN_0003fd3a	18		rom_06F26	
0003fd6e	FUN_0003fd6e	102		FUN_0003edee;FUN_0003fbda;rom_06EF4;rom_06F26;rom_07180;rom_071EA	
0003fdd4	FUN_0003fdd4	78		FUN_0003fb6a;rom_06EF4;rom_06F26	
0003ff92	FUN_0003ff92	26	FUN_0003f9a0	FUN_0003edee	
0004008a	FUN_0004008a	28		rom_06DF6	
000400c6	FUN_000400c6	28	FUN_000400e2	FUN_0003edee	
000400e2	FUN_000400e2	76		FUN_0003ee1a;FUN_000400c6;rom_06EF4;rom_06F26;rom_24F9C	
0004012e	FUN_0004012e	6	FUN_0003ec18		
00040134	FUN_00040134	30	gattc_att_info_req_ind_handler	FUN_0003edee	
000401aa	gattc_att_info_req_ind_handler	98		FUN_00040134;dbg_printf;rom_06EF4;rom_06F26	gattc_att_info_req_ind_handler | %s,conidx:%d

00040400	FUN_00040400	32		FUN_0003edee	
00040528	FUN_00040528	28		rom_06DF6	
00040568	FUN_00040568	32	ImgHdr_2	rom_24F9C	
00040588	oad_updating_user_section_begin	38	ImgHdr_2	dbg_printf	oad_updating_user_section_begin
000405ae	FUN_000405ae	274	FUN_00028c66	FUN_00039708;FUN_0003b538;dbg_printf;rom_24F24	BBBBwait for reset!!!

000406c0	FUN_000406c0	18	ImgHdr_2		
000406d2	oadImgIdentifyReq	150	ImgHdr	FUN_0003edee;FUN_0003ee1a;dbg_printf;rom_06EF4;rom_06F26	oadImgIdentifyReq | noti  = 0x%x
 | KE_MSG_ALLOC_DYN GATTC_SEND_EVT_CMD  == NULL 

00040768	FUN_00040768	76	ImgHdr;ImgHdr_2	FUN_0003edee;FUN_0003ee1a;rom_06EF4;rom_06F26	
000407b4	ImgHdr	424		FUN_000396da;FUN_00040768;appm_update_param;dbg_printf;oadImgIdentifyReq	oadImgIdentifyWrite | rxHdr.ver = %x 
 | rxHdr.len = %x 
 | rxHdr.uid = %x 
 | rxHdr.rom_ver = %x 
 | BBBBwait for reset!!!
 | app part upgrade
 | ImgHdr.rom_ver = %x 
 | ImgHdr.uid = %x 
 | ImgHdr.ver = %x 
 | oadBlkTot = %x 
 | SSSSapp and stack upgrade

00040a7c	ImgHdr_2	364		FUN_000396da;FUN_00040568;FUN_000406c0;FUN_00040768;dbg_printf;oad_updating_user_section_begin	oadImgBlockWrite: UNKNOWN UID
 | uid = %x
 | blkNum = %x ,oadBlkNum %x,oadBlkTot %x,ver %x 
 | ImgHdr.ver = %x, ver = %x
 | last block 
 | update down!

00040be8	FUN_00040be8	4	FUN_0003ec18		
00040d28	FUN_00040d28	12		rom_06F26	
00040f64	gattc_cmp_evt_handler	16		dbg_printf	gattc_cmp_evt_handler
00040f74	FUN_00040f74	30		FUN_0003edee	
00041034	FUN_00041034	244	FUN_00041160;FUN_0004169a;FUN_00041922;hogpd_proto_mode_cfm_handler		
00041160	FUN_00041160	992		FUN_00041034;FUN_00041e78;rom_06D2C;rom_06DF6;rom_07180;rom_1F06A;rom_1F3D4;rom_1F3F6;rom_24F9C	
00041540	FUN_00041540	16		rom_06DF6	
00041552	FUN_00041552	34			
00041574	FUN_00041574	6	FUN_0003ec18		
0004157a	FUN_0004157a	276			
0004169a	FUN_0004169a	254	hogpd_report_upd_req_handler	FUN_0003edee;FUN_0003ee1a;FUN_00041034;rom_06EF4;rom_06F26;rom_24F9C	
00041798	FUN_00041798	164		FUN_0003edee;FUN_0003ee1a;FUN_0003ee2a;rom_06EF4;rom_06F26	
0004186c	FUN_0004186c	32		rom_06EF4;rom_06F26	
000418ae	hogpd_report_upd_req_handler	116		FUN_0004169a;dbg_printf;rom_06EF4;rom_06F26;rom_07180;rom_071EA;rom_1855C	hogpd_report_upd_req_handler | %s error status: %d

00041922	FUN_00041922	224		FUN_0003edee;FUN_00041034;rom_06EF4;rom_06F26;rom_07180;rom_071EA;rom_24F9C;rom_25078	
00041a10	hogpd_proto_mode_cfm_handler	176		FUN_0003edee;FUN_00041034;dbg_printf;rom_06EF4;rom_06F26;rom_07180;rom_071EA	hogpd_proto_mode_cfm_handler
00041e78	FUN_00041e78	28	FUN_00041160	FUN_0003edee	
00041efc	FUN_00041efc	42		rom_06DF6	
00041f5e	FUN_00041f5e	4	FUN_0003ec18		
00041f62	FUN_00041f62	78		FUN_0003ee1a;FUN_0003ee2a;prf_register_atthdl2gatt;rom_06EF4;rom_06F26;rom_24F9C	
000420ee	FUN_000420ee	64		FUN_0003e958;rom_06EF4;rom_06F26;rom_07180	
00042132	FUN_00042132	130		FUN_0003e958;FUN_0003edee;rom_06EF4;rom_06F26;rom_07180;rom_071EA	
00042430	FUN_00042430	28		FUN_0003edee	
00042450	FUN_00042450	14	FUN_0003bb38		
0004245e	FUN_0004245e	20	FUN_00037104;FUN_00037a94;FUN_00038384;_USB_macro2;pcfg;usb_suspend		
00042472	FUN_00042472	18	FUN_00037104;FUN_00037ac6;FUN_00038398;usb_suspend;usb_suspend_wakeup		
00042484	FUN_00042484	202	FUN_00042b18	FUN_000425ea	
00042554	FUN_00042554	24		FUN_000425ea	
00042570	FUN_00042570	96	FUN_00042b18;FUN_00042c70	FUN_0004296c;FUN_0004298c	
000425d0	FUN_000425d0	26	FUN_000425ea;FUN_00042690;FUN_000427f4		
000425ea	FUN_000425ea	164	FUN_00042484;FUN_00042554;FUN_00042690	FUN_000425d0;FUN_0004296c;FUN_0004298c;rom_2501C	
00042690	FUN_00042690	326	FUN_00042b18	FUN_000425d0;FUN_000425ea;FUN_0004296c;FUN_000429ae	
000427f4	FUN_000427f4	234	FUN_00042b18	FUN_000425d0	
000428e4	FUN_000428e4	54	FUN_00042b18	FUN_0004296c;FUN_0004298c	
00042924	FUN_00042924	38	FUN_00042b18		
0004294c	FUN_0004294c	18		thunk_FUN_00042af0	
0004296c	FUN_0004296c	32	FUN_00042570;FUN_000425ea;FUN_00042690;FUN_000428e4		
0004298c	FUN_0004298c	34	FUN_00042570;FUN_000425ea;FUN_000428e4		
000429ae	FUN_000429ae	38	FUN_00042690		
000429d4	FUN_000429d4	36	FUN_0003ce00;FUN_0003ce5c;FUN_0003d5dc	FUN_00042c70;FUN_000433b0	
000429fc	FUN_000429fc	28	FUN_0003ba0a	FUN_00042c70;FUN_000433b0	
00042a20	FUN_00042a20	80	FUN_00037878;FUN_000378ba		
00042a74	FUN_00042a74	92	FUN_00037878;FUN_000378ba		
00042ae0	thunk_FUN_00042af0	4	FUN_0004294c		
00042af0	FUN_00042af0	24			
00042b18	FUN_00042b18	316	FUN_00042c70	FUN_00042484;FUN_00042570;FUN_00042690;FUN_000427f4;FUN_000428e4;FUN_00042924	
00042c70	FUN_00042c70	1720	FUN_000429d4;FUN_000429fc	FUN_00042570;FUN_00042b18;FUN_00043364;FUN_00043384;rom_24F24	0123456789abcdef | 0123456789ABCDEF
00043364	FUN_00043364	32	FUN_00042c70		
00043384	FUN_00043384	44	FUN_00042c70		
000433b0	FUN_000433b0	10	FUN_000429d4;FUN_000429fc		
0004407a	FUN_0004407a	4			
